735966,108.273575,108.322179,104.346604,106.271212,53204600
735969,105.260309,105.610238,102.460887,103.277382,64285500
735970,103.559269,104.424368,101.702703,103.287104,65797100
735971,104.2008,105.172822,103.714789,104.735415,40105900
735972,106.174011,109.012316,105.658834,108.759587,59364500
735973,109.517764,110.081539,107.12659,108.876233,53699500
735976,109.449722,109.478882,105.756042,106.193449,49650800
735977,108.312458,109.644132,105.862966,107.136312,67091900
735978,105.989325,107.398755,105.464432,106.728064,48337000
735979,106.922465,106.980785,103.675914,103.831434,60014000
735980,104.035558,104.570174,102.256755,103.024654,78513300
735984,104.822893,105.921284,103.520387,105.678278,49899900
735985,105.901839,107.952807,105.240863,106.485058,48575900
735986,107.175193,109.323362,106.6503,109.255321,53796400
735987,109.158121,110.56755,108.40966,109.819096,46464800
735990,110.557828,111.160485,109.644132,109.935734,55615000
735991,109.274759,109.333085,105.979604,106.086526,95568700
735992,114.338993,114.81529,112.083902,112.083902,146477100
735993,113.065647,115.855354,112.326908,115.573467,84436400
735994,115.087456,116.64269,113.580817,113.88215,83745500
735997,114.747249,115.835909,112.832364,115.311016,62739100
735998,115.184656,115.758145,114.319557,115.330461,51915700
735999,115.184655,117.138422,114.999969,116.214997,70149700
736000,117.122543,117.327479,116.371135,117.044479,42246200
736001,117.122543,117.346993,115.590445,116.05886,43706600
736004,115.688036,116.946887,115.57093,116.829789,38889800
736005,117.268922,119.201125,117.259169,119.074259,62008500
736006,119.806153,121.90425,119.542675,121.865215,73561800
736007,123.01673,124.402454,122.538561,123.407074,74474500
736008,124.207278,124.207278,122.616631,124.012109,54272200
736012,124.412207,125.768657,123.855968,124.744003,63152400
736013,124.548826,125.671066,124.373172,125.612516,44891700
736014,125.378305,125.91503,125.231932,125.34903,37362400
736015,125.514925,126.373685,124.958693,126.373685,48948400
736018,126.881135,129.78919,126.529826,129.78919,70974100
736019,129.73064,130.374711,128.003366,128.979225,69228100
736020,128.383952,128.422994,125.05627,125.680819,74711700
736021,125.680819,127.710606,123.553455,127.271473,91287500
736022,126.861613,127.41786,125.144107,125.358798,62014800
736025,126.12972,127.134854,125.202658,125.973579,48096700
736026,125.846727,126.393205,124.99772,126.237065,37816300
736027,125.983347,126.432235,125.222179,125.436854,31666300
736028,125.475896,125.64179,122.723975,123.358285,56517100
736029,125.300235,126.246818,123.211905,123.543693,72842100
736032,124.870862,126.442002,122.040871,124.070658,88528500
736033,123.358286,124.148729,120.811294,121.504153,68856600
736034,121.738356,121.75787,119.16209,119.288949,68939000
736035,119.35726,121.884737,118.693675,121.445596,48362700
736036,121.396808,122.372667,119.620746,120.606357,51827300
736039,120.889356,121.933525,119.903745,121.933525,35874300
736040,122.860596,124.246313,122.616632,123.973074,51023100
736041,123.934039,126.041897,123.319251,125.368552,65270900
736042,125.641791,126.129721,124.324384,124.421968,45809500
736043,125.153861,125.300234,122.138462,122.860595,68695100
736046,124.051145,124.763517,123.465624,124.138968,37709700
736047,124.15849,124.948925,123.504659,123.631525,32842300
736048,123.485145,123.758384,120.401428,120.401428,51655200
736049,119.7964,121.865216,119.640259,121.240667,47572900
736050,121.562702,121.689561,119.942781,120.274569,39546200
736053,121.055258,123.348525,121.006462,123.31925,47099700
736054,123.046003,123.436349,121.357773,121.426082,42090600
736055,121.806666,122.099427,120.128188,121.250427,40621400
736056,122.011596,122.5288,121.191878,122.294596,32220100
736060,121.465117,124.431728,121.328498,124.275587,37194000
736061,124.558587,125.026995,122.938665,122.96794,35012300
736062,122.8118,123.348526,121.953047,122.567835,37329200
736063,122.811798,123.524179,121.650533,123.504658,32484000
