734506,42.8209608,43.4284808,42.7157637,43.337747,111284600
734507,43.7151458,43.7230358,43.1510194,43.563925,77270200
734508,43.3351164,43.9649898,43.3285431,43.920283,63879900
734509,44.0149601,44.0846538,43.7756355,43.884776,75107200
734510,43.9189664,44.2293015,43.6441384,44.199058,77982800
734513,44.5554164,45.1340061,44.3371285,45.031439,112140000
734514,45.3509772,45.3614972,44.6395769,44.924925,111027000
734515,45.1366367,45.2918043,44.9722659,45.290491,75647600
734516,45.3877975,45.5824153,45.2155367,45.456178,74195100
734517,45.4837915,45.82437,45.2931205,45.82437,77210000
734521,43.3311738,45.3351978,42.8683012,44.794745,470249500
734522,45.8072773,45.8401508,44.2989957,44.556734,283903200
734523,44.2398219,44.4857233,43.4100708,43.746706,191197300
734524,43.8900363,44.0360005,42.9511448,42.962978,188600300
734527,42.9827015,44.373949,42.9629781,44.373949,143670800
734528,44.2266714,44.898625,43.9952369,44.893365,136717000
734529,45.098503,45.4456582,44.9065152,45.215537,126718900
734530,45.2063298,45.3259939,45.0814092,45.131376,71256500
734531,45.2576137,45.2878606,43.8584796,44.196428,148014300
734534,44.1569774,44.7145306,43.9597297,44.61985,94311700
734535,44.8802156,45.4522321,44.8381388,45.370705,106658300
734536,45.2944343,45.3996349,45.176087,45.277341,64738800
734537,45.2089599,45.2668202,44.5185961,45.161623,98449400
734538,45.1879206,45.5903062,45.1708272,45.564006,80460100
734541,45.7467868,46.4516174,45.7139133,46.271463,121255400
734542,46.5081602,46.7501148,46.3069692,46.708038,95260200
734543,46.7067213,47.2077271,46.6646409,47.09727,120686300
734544,46.9960167,47.3392252,45.7612535,46.621248,232137500
734545,46.6488617,47.0499306,46.4897509,46.92501,91893200
734548,46.9171198,47.2708483,46.9065998,47.231398,77604100
734549,47.2327141,47.3352813,47.0170562,47.326078,71043700
734550,47.4444258,47.9835653,47.4049756,47.750814,120289400
734551,46.9776068,47.3747324,46.881613,47.115681,132645800
734552,47.1695936,47.2734776,45.9611271,46.097888,204014300
734556,44.9919895,45.4193586,44.4094565,44.526487,218138900
734557,44.5475271,45.3194213,44.5264869,45.053793,167963600
734558,45.2378906,45.3864847,44.4949264,45.087983,124975200
734559,45.4009475,45.8177965,45.3404572,45.782293,95004700
734562,46.1873056,46.6883115,46.1715254,46.446357,100768500
734563,46.7435417,46.7764151,45.7191728,45.933514,114034200
734564,46.0189882,46.5962647,45.8138503,46.303023,150647700
734565,46.9697163,47.3116115,46.8027154,47.281368,125197100
734566,47.3484318,47.377362,47.0433568,47.339225,113316700
734569,47.5233227,47.5588262,46.1965088,46.729075,136530800
734570,46.669901,46.9973329,46.3201193,46.781675,89079200
734571,46.6409708,46.6501777,46.1031446,46.349046,113326500
734572,45.9085308,45.9940046,45.3536077,45.586359,126884800
734573,45.4101544,46.3293226,45.3667573,46.285929,117770100
734576,46.4424108,46.876353,46.1965094,46.492381,108989300
734577,44.9854154,45.7402128,44.7224172,45.423301,180270300
734578,44.9722654,45.1037628,42.9024876,43.395607,290502800
734579,44.2924216,44.6579834,43.4810805,44.00444,164855600
734580,44.3318721,44.4725727,43.3942902,43.482394,188303500
734583,44.1819645,44.6750804,44.0859707,44.61722,102350500
734584,45.0459032,45.0537932,44.5961808,44.867069,81480700
734585,44.6145904,44.7381977,44.1767048,44.602757,93249100
734586,44.9525383,45.4982547,44.5593631,45.362814,101178000
734587,45.7704567,46.2951329,45.6323861,46.226756,112227500
734590,46.4384665,46.5923173,46.082108,46.082108,77338800
734591,45.7165428,46.150485,45.5061449,46.150485,88225200
734592,46.1084049,46.1399651,45.6876127,45.844097,82351500
734593,45.5455954,45.9979478,45.5061452,45.828317,68504800
734594,46.1702123,46.2333292,45.1432134,45.308901,104665400
734597,45.2760241,45.3141611,44.4988734,44.865752,115021200
734598,44.3134624,45.0051394,44.1832783,44.563307,120682800
734599,44.8696988,45.2221105,44.3331857,44.451533,100634800
734600,44.4594231,44.7658148,44.1872215,44.456793,93361800
734601,44.6987512,44.7289947,43.9137068,44.059671,94383800
734604,43.9281738,44.1398849,43.3969209,43.499488,99736700
734605,43.4587246,43.8847768,43.4205911,43.709886,106409800
734606,44.0544102,44.2016877,43.7256651,44.200371,86555000
734607,44.025481,44.1832786,43.6651757,43.712516,75450200
734608,43.8282326,43.8729428,42.973498,43.060285,113401400
734611,42.8814479,43.6875324,42.1003538,43.637562,152474700
734612,43.801933,44.4436431,43.619152,44.427863,104844600
734613,45.1708264,45.4653813,44.9065149,45.026179,175166600
734614,46.6817383,46.6988315,45.8296302,46.116295,188452600
734618,46.0689585,46.5173641,46.0636985,46.420057,66636500
734619,46.5002702,46.6804211,45.9387737,46.079478,84700000
734620,46.3188026,46.3332659,45.6429022,46.043971,89053300
734621,45.523242,45.9913747,45.4351382,45.596879,90239800
734622,45.6008253,46.5436637,45.5863586,46.041341,251586300
734625,45.9900574,46.0860513,45.4325079,45.535075,110678400
734626,45.7599361,46.0097842,45.4482879,45.787553,78337000
734627,45.7954396,46.2648889,45.6139754,45.967704,97312600
734628,45.8138502,46.1491721,45.504832,45.596879,83992300
734629,45.9834848,46.0242483,45.5258724,45.585046,70033600
734632,45.7428432,45.9190509,45.5679489,45.708653,51186800
734633,45.8782835,45.9834841,45.5850454,45.951924,70522900
734634,45.8953803,46.0242477,45.3983176,45.659999,84000000
734635,45.5140354,45.6455327,45.0077694,45.573209,80500000
734636,45.4535484,45.5311322,44.7552946,44.775018,81529000
734639,44.6040705,44.8696987,43.7361858,43.828233,112443800
734640,43.6572851,44.201688,43.4902842,44.201688,113083600
734641,44.2450816,44.8473415,44.183278,44.692174,83694100
734642,44.9827861,45.0261796,44.5343769,44.778965,65292500
734643,44.6514106,44.8341916,44.0544108,44.080711,84492100
734646,43.390347,44.1806479,43.3180233,43.97288,95900000
734647,44.1175277,44.170128,43.570498,43.682272,80481800
734648,43.8453294,44.519913,43.769059,44.285845,73556000
734649,44.1793351,44.3003123,43.9768272,44.051781,55640200
734650,44.0254805,44.3976192,43.9610468,44.368689,50899800
734654,44.8539181,45.738896,44.840768,45.738896,104438600
734655,45.8756533,46.3043391,45.3207338,45.433821,138670700
734656,45.5640053,45.7586231,45.2747104,45.511405,84695800
734657,45.1274328,45.4101543,44.9735786,45.161623,78312500
734660,45.4588085,45.6363294,44.4212895,44.451533,115485300
734661,44.4686296,44.4752028,43.6441385,43.662545,132446300
734662,43.6283581,44.0254802,43.4797639,43.688845,83430900
734663,43.8216591,43.8768859,43.4929139,43.590221,68772200
734664,43.4666142,43.6125784,42.8038639,42.855151,108488800
734667,43.0260986,43.1720593,42.7460071,42.947198,82368300
734668,43.3942908,43.8216599,43.3035571,43.715146,83642300
734669,43.3614165,43.4337402,42.7210232,42.966921,99799000
734670,42.986648,43.2207126,41.8597119,42.75784,127647800
734671,43.2614797,43.2956663,41.9951527,42.1135,153755000
734674,41.7321578,41.776868,40.830083,41.463903,160161400
734675,41.6427408,42.8420005,41.448123,42.77625,123345600
734676,42.7578403,43.2496431,42.3922785,42.422522,97645800
734677,41.9399263,43.6165219,41.8320955,43.556035,139939800
734678,43.5744417,43.8085099,42.7486374,42.914325,109951800
734681,43.0773821,43.9071331,43.0326717,43.662545,84953400
734682,43.8742599,44.2753251,43.8466429,44.085971,73574900
734683,44.1885376,44.2319311,43.6415082,43.925543,88136300
734684,44.0123309,44.2003719,43.7677463,44.139885,80738700
734685,44.1767045,45.1695131,43.9465833,45.137953,108828300
734689,45.1037628,46.0018943,45.0380124,45.949294,88763500
734690,45.8861733,46.563387,45.5916184,46.255682,111156500
