733775,11.2930357,11.9715644,11.1983569,11.93343,186503800
733778,12.2516552,12.647463,12.1911656,12.437067,295402100
733779,12.6172187,12.7776462,12.1490861,12.23193,322327600
733780,12.0728171,12.1635509,11.868996,11.967619,188262200
733781,11.891351,12.2490254,11.8400666,12.189851,168375200
733782,12.2569143,12.2792695,11.8532163,11.911075,136711400
733785,11.8952953,11.964989,11.5126365,11.658599,154429100
733786,11.6033697,11.8006166,11.3548392,11.533676,199599400
733787,11.3403742,11.4731874,11.1404981,11.220711,255416000
733788,10.5947824,11.0615999,10.5264037,10.964291,457908500
733789,11.0852685,11.0957886,10.5724266,10.826218,261906400
733793,10.7736187,10.7828238,10.283132,10.283132,229978700
733794,10.4396145,10.898542,10.4290944,10.891967,272317500
733795,11.5770706,11.8348061,11.2851457,11.61915,352382100
733796,11.416643,11.8177119,11.3745636,11.61915,190942500
733799,11.6848991,11.9623598,11.6112603,11.787468,173059600
733800,11.8597913,12.0386281,11.8006169,11.9308,154509600
733801,12.1135823,12.492296,12.0320535,12.387098,215351500
733802,12.2411351,12.4055076,12.1767014,12.2293,148182300
733803,12.1767011,12.3108285,11.8361209,11.851901,162869700
733806,11.7164588,12.0978026,11.6901587,12.033368,139561800
733807,12.0872825,12.2792694,11.8716255,12.22667,149827300
733808,12.2582296,12.6566685,12.2424504,12.301624,202105400
733809,12.1990562,12.788167,12.1793311,12.684283,187311600
733810,12.7579217,13.1497854,12.7552916,13.112966,171802400
733813,13.1497849,13.5442787,13.0840362,13.479845,178752700
733814,13.3246775,13.4798449,12.7631811,12.864435,212265200
733815,12.6724484,12.9275538,12.5935495,12.731622,168743400
733816,12.6014387,13.1169107,12.6014387,13.053792,204297100
733817,13.0169728,13.1418951,12.9025696,13.039327,152244400
733821,12.738197,12.7605512,12.3976177,12.430492,169559600
733822,12.4988708,12.604069,12.1924808,12.409452,171194800
733823,12.2779545,12.3936726,11.8492714,11.918965,230701100
733824,11.7559077,12.1504016,11.7033091,11.992604,187579000
733827,12.051778,12.0978024,11.3758784,11.433738,196745500
733828,11.4994865,11.9518388,11.4403129,11.867681,201776400
733829,11.8163973,12.2187802,11.7361835,11.987344,208263300
733830,12.0978025,12.2187797,11.6980486,11.728293,157467100
733831,11.5626062,12.0057536,11.528416,11.744073,176664600
733834,11.5875911,11.9926041,11.5284166,11.563921,192732400
733835,11.6941037,11.932115,11.5560313,11.620465,181085100
733836,11.8584767,12.199056,11.7624828,11.988659,185350900
733837,11.8952961,12.0807079,11.6309855,11.682269,176724800
733838,11.6165199,11.6244101,10.8262183,11.216767,252786800
733841,11.0694883,11.5192116,10.8577773,10.928786,174574400
733842,11.1602222,11.7256627,11.0931586,11.654654,211064700
733843,11.8098223,12.3700029,11.779578,12.187221,211593200
733844,12.2161498,12.7000624,12.0978025,12.669818,192114300
733845,12.6632435,12.7815917,12.4936108,12.614589,150292100
733848,12.6934875,12.8065755,12.3844674,12.547525,199311000
733849,12.5238553,13.1090211,12.5015011,13.105076,196661500
733850,13.1379501,13.6073977,13.1129657,13.349662,199009300
733851,13.3930562,13.5705781,13.1826593,13.362812,125045200
733852,13.4246157,13.5587431,13.2247388,13.358867,173896800
733855,13.5061446,14.2228077,13.3799064,14.157059,166599300
733856,13.9861109,14.3911247,13.8585585,14.004521,160153000
733857,14.1465384,14.2491065,13.6573667,14.003206,161654500
733858,14.1794134,14.462134,14.146539,14.447669,154063000
733859,14.2320128,14.2714623,13.9913716,14.050546,123218200
733862,13.742841,13.8085896,13.4929946,13.740211,125699000
733863,13.8664485,14.129445,13.8072749,13.823055,142520000
733864,13.687611,14.3332653,13.6613117,14.292501,147343000
733865,14.4831727,15.0893777,14.4358343,14.821123,203091700
733866,15.0157397,15.2708461,14.9276359,15.252436,159060300
733869,15.1143635,15.6153694,14.8960774,15.575921,164516100
733870,15.3234441,15.3418541,15.0157391,15.122253,134145200
733871,15.178797,15.3576347,15.0670249,15.295831,113907500
733872,15.5719755,15.7797415,15.5114869,15.723198,132689200
733876,15.7810568,15.9086109,15.6482445,15.808672,97309100
733877,15.7231976,15.8020963,15.4181225,15.55751,113655500
733878,15.4115483,15.5496207,15.2221923,15.469407,103220600
733879,15.673229,16.1939602,15.6206287,15.970414,148361500
733880,15.9349091,16.338608,15.8126169,16.229464,124373900
733883,16.0072326,16.1729202,15.6692842,15.84549,116616500
733884,15.6337793,16.0611484,15.5956458,16.011178,117671400
733885,16.1255815,16.4832549,15.9375387,15.978304,234691800
733886,16.6502585,16.7265273,16.2412995,16.489831,236289200
733887,16.3898912,16.4556399,16.1702899,16.292584,135191000
733890,16.1610857,16.4372322,16.1295272,16.401727,120172500
733891,16.2202603,16.596344,16.2084252,16.292584,113964200
733892,16.4175064,16.6805029,16.2833791,16.45564,114527700
733893,16.5976593,16.7002265,16.4267117,16.546374,124622400
733894,16.5424292,16.8251509,16.5424292,16.731787,99379000
733897,16.8632843,17.3905904,16.7896455,17.366922,152339600
733898,17.3248417,17.4708042,17.2419979,17.451079,99563800
733899,17.5326082,17.5549633,17.123651,17.423466,118384700
733900,17.4011103,17.4090003,16.8185755,16.971113,132944000
733901,16.9684829,17.2564628,16.6029193,16.988208,116991000
733904,16.7488821,17.2209578,16.7160069,17.038177,101164700
733905,17.0368616,17.0565868,16.2071105,16.360963,152370400
733906,16.2018507,16.3083629,15.6982128,15.712678,148992900
733907,15.7508129,16.2439288,15.7402928,16.16766,111956600
733908,16.084817,16.3872619,15.9914548,16.097967,91891800
733911,16.2702291,16.660778,15.9861943,16.654203,114710400
733912,16.6765582,17.0039867,16.5345391,16.759402,93105600
733913,16.7830702,16.9908363,16.4766802,16.551634,97146000
733914,16.4569554,16.6712983,16.1597705,16.329403,101986500
733915,16.312308,16.3294031,16.0098631,16.108487,74499600
733919,16.4056713,17.203864,16.3780562,17.197289,159231800
733920,17.3287865,17.7495804,17.2143843,17.495789,161605500
733921,17.5483879,17.8034942,17.361662,17.761414,121888200
733922,17.8034943,17.8705581,17.6009883,17.858723,114133600
733925,17.9455113,18.4083839,17.8837077,18.324225,113124900
733926,18.2768873,18.5859073,18.1927284,18.342636,114055900
733927,18.4096997,18.5556622,18.2874073,18.534622,141299900
733928,18.4267945,18.9593607,18.4149594,18.901502,137658500
733929,19.1079528,19.2512853,18.8318062,19.023794,158179000
733932,18.9120199,18.9659352,18.3347452,18.915965,232913100
733933,18.9107055,19.0093294,18.4820232,18.767373,169241100
733934,18.7095137,18.7187187,18.1861525,18.442574,172155900
733935,18.3505254,18.6148351,18.2190264,18.403124,131205900
733936,18.2532163,18.2913516,17.8889678,18.01126,140771400
733939,17.8850229,18.0060001,17.7377454,17.895543,134937600
733940,17.9704973,18.2085085,17.8968585,17.929732,128701300
733941,17.9718114,18.0743785,17.6904048,17.828479,142853200
733942,17.8981732,18.1467028,17.8297945,17.867928,106920100
733943,18.1559084,18.3439511,18.0020559,18.341321,180464200
733946,18.4978033,18.6148356,17.9271018,18.063861,158728500
733947,17.9363071,18.0086308,17.4734346,17.622027,176633100
733948,17.8074388,18.0809535,17.7338001,17.912636,121381400
733949,17.8508327,18.4359993,17.779824,18.391289,147361900
733950,18.3820838,18.8778315,18.3755088,18.730554,109846100
733953,18.864682,18.9291157,18.6122056,18.668751,141904000
733954,18.7489642,18.90939,18.6463952,18.729239,108556000
733955,18.8699418,19.0224793,18.7410745,18.781838,103544700
733956,18.5740716,18.7818377,18.3820838,18.412329,92619800
733960,18.2387521,18.2768874,17.9165819,18.226917,124672100
733961,18.2098228,18.3676203,17.7758787,17.804809,115399200
733962,17.8731884,18.1519632,17.6759424,18.044136,143982300
733963,18.1151447,18.1453881,17.8745033,17.931047,85756300
733964,17.9284164,18.2742566,17.9257864,18.215083,111318900
733967,18.3492104,18.717404,18.0848989,18.717404,120875300
733968,18.6766404,18.827863,18.5622365,18.708199,86811900
733969,19.0724477,19.3301841,18.9777706,19.314404,121396800
733970,19.1671266,19.4643117,19.1421415,19.398563,98392700
733971,19.6036987,19.9903025,19.5445251,19.954799,150538500
733974,20.1546756,20.3874268,19.8417105,20.107337,183881600
733975,20.1573053,20.1757154,19.6918028,19.923239,218695400
733976,20.7490472,20.8726544,20.5281292,20.610973,218526000
733977,20.5965074,20.8345188,20.4558051,20.75299,131740700
733978,20.6385881,21.039657,20.5794145,21.038342,109590600
733981,21.0620103,21.1553741,20.6793517,21.052807,108327800
733982,20.8923795,21.052807,20.7240619,21.039657,90888700
733983,20.8950094,21.0988306,20.8095357,21.043602,95539500
733984,21.2632026,21.6603264,21.2369024,21.406535,117401200
733985,21.4328354,21.6971451,21.4223154,21.485434,105634200
733988,21.7247605,21.9128015,21.6800502,21.885188,98560000
733989,21.6879402,21.7720991,21.5932614,21.769469,98952700
733990,21.7957688,22.0114248,21.5932609,21.71161,105795900
733991,21.7734142,21.8957082,21.445984,21.553813,85404200
733992,21.761579,21.9075415,21.6708453,21.764209,96838700
733995,21.7839343,21.9075416,21.5209378,21.660327,75073600
733996,21.5248822,21.615616,21.2868709,21.411795,88835600
733997,21.3749756,21.9220069,21.3631405,21.737911,111267800
733998,21.9141168,22.1797433,21.8943934,22.146868,109995200
733999,22.0837495,22.1218847,21.7668394,21.931212,76454000
734002,21.5064739,21.511734,20.9633877,20.985741,131095300
734003,21.253998,21.5972064,21.2250678,21.565648,107788100
734004,21.4012757,21.7365959,21.3618271,21.644547,103317900
734005,21.6945154,21.9233215,21.6458618,21.872038,85507800
734006,22.0456159,22.2717922,21.9338419,22.252067,104018600
734009,22.3704133,22.4479971,22.1271438,22.231026,101732400
734010,22.2836253,22.4782432,22.2402318,22.275737,81088700
734011,22.212616,22.2954597,21.9285811,22.014055,75999700
734012,22.1902632,22.2980904,21.6747903,22.282312,112295400
734013,22.6531355,22.682064,22.1613329,22.361209,113425200
734016,22.112679,22.2034128,21.8943928,22.119254,77834400
734017,22.0903236,22.354635,21.6892547,21.736595,117257000
734018,21.6471763,22.040355,21.5801126,21.720815,91062300
734019,21.8865026,21.9732914,21.6971449,21.900966,73488800
734020,21.9969602,22.4466826,21.9719768,22.395399,93657200
734024,22.7464973,22.7675374,22.6176299,22.739924,78761900
734025,22.7201992,22.9424303,22.3151853,22.504543,202771800
734026,22.6255202,22.7820028,22.4611478,22.691269,122783500
734027,22.7372939,22.7727973,22.4690374,22.63867,87240300
734030,22.4637773,22.8674763,22.3875086,22.843806,80502800
734031,22.8858865,23.0975977,22.8267111,23.033164,106617700
734032,23.405303,24.031233,23.3908378,23.915514,188505800
